formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C9H16O4	[M - H]-	C9H15O4-	Fatty acids	0,816	Fatty Acids and Conjugates	0,702	Dicarboxylic acids	0,125	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Alcohols and polyols	0,772	Cyclic alcohols and derivatives	0,661	Cyclic alcohols and derivatives	0,661	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	187,097	488	8,136	650280068702690702	650277892185769120	428	
1	C9H16N2O	[M - H]-	C9H15N2O-	Alkaloids	0,979	Pseudoalkaloids (transamidation)	0,294	Phenylalanine-derived alkaloids	0,034	Benzenoids	0,973	Benzene and substituted derivatives	0,955					Benzene and substituted derivatives	0,955	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	167,119	488	8,141	650280077972103687	650277885974004216	288	
2	C6H14N2O5S	[M - H]-	C6H13N2O5S-	Amino acids and Peptides	0,999	Small peptides	1,000	Aminoacids	0,999	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,997	Amino acids, peptides, and analogues	0,998	Amino acids and derivatives	0,998	Alpha amino acids	0,995	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carbo-azosulfones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225,053	489	8,144	650280069344419304	650277901299992911	674	
1	C5H13N3O2S	[M - H]-	C5H12N3O2S-	Alkaloids	0,446	Histidine alkaloids	0,530	Imidazole alkaloids	0,533	Organoheterocyclic compounds	0,998	Azoles	0,944					Azoles	0,944	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Sulfones; Sulfonyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	178,066	489	8,145	650280067880606913	650277889375585150	368	
1	C12H22N2O4	[M - H]-	C12H21N2O4-	Fatty acids	0,398	Ornithine alkaloids	0,124	Fatty acyl carnitines	0,022	Organic acids and derivatives	0,943	Carboxylic acids and derivatives	0,953	Carboxylic acid derivatives	0,902	Carboxylic acid esters	0,846	Carboxylic acid esters	0,846	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic zwitterions; Allyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	257,151	489	8,146	650280072645337083	650277911227911577	896	
1	C13H23NO4	[M - H]-	C13H22NO4-	Fatty acids	0,993	Fatty Acids and Conjugates	0,377	Fatty acyl carnitines	0,604	Organic acids and derivatives	0,986	Carboxylic acids and derivatives	0,993	Amino acids, peptides, and analogues	0,565	Amino acids and derivatives	0,566	Amino acids	0,631	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256,155	490	8,166	650280065275943546	650277910863007104	891	
1	C18H32N2O6	[M - H]-	C18H31N2O6-	Amino acids and Peptides	0,222	Ornithine alkaloids	0,278	Fatty acyl carnitines	0,061	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,996	Amino acids, peptides, and analogues	0,511			Amino acids, peptides, and analogues	0,511	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	371,218	490	8,171	650280083797992559	650277970464070972	1692	
1	C9H7NO	[M - H]-	C9H6NO-	Alkaloids	0,999	Anthranilic acid alkaloids	0,963	Quinoline alkaloids	0,867	Organoheterocyclic compounds	1,000	Quinolines and derivatives	0,976	Hydroxyquinolines	0,616			Hydroxyquinolines	0,616	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Hydroxyquinolines; Pyridines and derivatives; Phenols; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Benzenoids; Organic oxides; 8-hydroxyquinolines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxypyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	144,046	491	8,177	650280090206889690	650277880118755257	173	
1	C10H22N6O3	[M - H]-	C10H21N6O3-	Alkaloids	0,547	Histidine alkaloids	0,479	Imidazole alkaloids	0,475	Organoheterocyclic compounds	0,961	Azoles	0,688	Imidazoles	0,735	Substituted imidazoles	0,765	N-substituted imidazoles	0,655	Organic compounds; Organoheterocyclic compounds; Imidazoles; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Guanidines; Azoles; Dialkyl ethers; Substituted imidazoles; N-substituted imidazoles; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	273,171	491	8,178	650280091276437488	650277917204795286	997	
1	C18H35NO5	[M - H]-	C18H34NO5-	Fatty acids	0,998	Fatty esters	0,904	Fatty acyl carnitines	0,681	Lipids and lipid-like molecules	0,861	Fatty Acyls	0,900	Fatty acid esters	0,721	Acyl carnitines	0,574	Acyl carnitines	0,574	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	344,244	492	8,201	650280090840229755	650277962910128799	1558	
6	C19H19NO5	[M - CH3 - H]-	C18H15NO5-	Alkaloids	0,838	Tyrosine alkaloids	0,232	Chalcones	0,035	Benzenoids	0,997	Benzene and substituted derivatives	0,802	Benzoic acids and derivatives	0,593	Benzoic acid esters	0,627	Benzoic acid esters	0,627	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methyl esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325,093	492	8,207	650280092891244617	650277951145105318	1410	
2	C13H25NO4	[M - H]-	C13H24NO4-	Fatty acids	0,997	Fatty esters	0,943	Fatty acyl carnitines	0,698	Lipids and lipid-like molecules	0,773	Fatty Acyls	0,871	Fatty acid esters	0,776	Acyl carnitines	0,551	Acyl carnitines	0,551	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	258,171	493	8,208	650280090903144351	650277912020635093	908	
1	C18H28N2O8	[M - H]-	C18H27N2O8-	Amino acids and Peptides	0,254	Linear polyketides	0,172	Mycosporine and Mycosporine-like amino acids	0,073	Lipids and lipid-like molecules	0,306	Fatty Acyls	0,375	Fatty acids and conjugates	0,483	Amino fatty acids	0,526	Amino fatty acids	0,526	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	399,179	493	8,212	650280095340718447	650277980652035919	1794	
2	C12H14O2S	[M - H]-	C12H13O2S-	Fatty acids	0,910	Fatty Acids and Conjugates	0,397	Thia fatty acids	0,052	Benzenoids	0,665	Benzene and substituted derivatives	0,692					Benzene and substituted derivatives	0,692	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Thioethers; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	221,066	493	8,219	650280104236837808	650277900410800353	652	
2	C11H19NO3	[M - H]-	C11H18NO3-	Fatty acids	0,722	Fatty esters	0,581	Wax monoesters	0,022	Organic acids and derivatives	0,847	Carboxylic acids and derivatives	0,856	Monocarboxylic acids and derivatives	0,837			Monocarboxylic acids and derivatives	0,837	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	212,129	493	8,225	650280098067016420	650277898183624634	592	
1	C6H14N3O2	[M - H]-	C6H13N3O2-	Amino acids and Peptides	0,983	Small peptides	0,990	Aminoacids	0,993	Organic acids and derivatives	0,996	Carboxylic acids and derivatives	0,996	Amino acids, peptides, and analogues	0,988	Amino acids and derivatives	0,987	Alpha amino acids	0,963	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	159,102	494	8,225	650280118153538834	650277884287893838	254	
1	C8H17N3O5	[M - H]-	C8H16N3O5-	Carbohydrates	0,756	Small peptides	0,450	Aminoacids	0,550	Organic oxygen compounds	1,000	Organooxygen compounds	0,981	Alcohols and polyols	0,709	Polyols	0,656	Polyols	0,656	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Polyols; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	234,111	494	8,228	650280118489083230	650277904336669341	742	
1	C10H19NO	[M - H]-	C10H18NO-	Alkaloids	0,997	Pseudoalkaloids (transamidation)	0,750	Phenylethylamines	0,354	Benzenoids	0,992	Phenols	0,935	Cresols	0,619			Cresols	0,619	Organic compounds; Phenols; Phenylmethylamines; Organonitrogen compounds; Organooxygen compounds; Cresols; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Benzylamines; Aralkylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	168,139	494	8,231	650280134947532589	650277886431183392	296	
1	C18H32O6	[M - H]-	C18H31O6-	Fatty acids	0,999	Octadecanoids	0,923	Phytofurans	0,712	Lipids and lipid-like molecules	0,944	Fatty Acyls	0,967	Fatty acids and conjugates	0,949	Long-chain fatty acids	0,589	Long-chain fatty acids	0,589	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; C-glycosyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343,213	495	8,245	650280140412711073	650277962247428713	1548	
2	C12H18O4	[M - H]-	C12H17O4-	Fatty acids	0,529	Fatty Acids and Conjugates	0,241	Macrolide lactones	0,358	Organic acids and derivatives	0,968	Carboxylic acids and derivatives	0,963	Carboxylic acid derivatives	0,588	Carboxylic acid esters	0,548	Carboxylic acid esters	0,548	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	225,113	495	8,246	650280162017571768	650277901467765096	679	
1	C13H23NO4	[M - H]-	C13H22NO4-	Fatty acids	0,996	Fatty Acids and Conjugates	0,466	Fatty acyl carnitines	0,204	Organic acids and derivatives	0,992	Carboxylic acids and derivatives	0,994	Amino acids, peptides, and analogues	0,554	Amino acids and derivatives	0,554	Alpha amino acids and derivatives	0,679	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256,155	496	8,263	650280161916908426	650277910812675451	890	
2	C12H20O5	[M - H]-	C12H19O5-	Fatty acids	0,971	Fatty Acids and Conjugates	0,532	Dicarboxylic acids	0,537	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,997	Dicarboxylic acids and derivatives	0,859			Dicarboxylic acids and derivatives	0,859	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	243,124	496	8,264	650280161820439391	650277906991664078	805	
