formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C7H14N2O6	[M - H]-	C7H13N2O6-	Amino acids and Peptides	0.997	Small peptides	0.999	Aminoacids	0.999	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.995	Amino acids and derivatives	0.995	Alpha amino acids	0.955	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	221.079	522	8.696	832571320239433178	832570071896977923	832570071896977922	630	
1	C18H32O6	[M - H]-	C18H31O6-	Fatty acids	0.998	Octadecanoids	0.852	Phytofurans	0.433	Lipids and lipid-like molecules	0.948	Fatty Acyls	0.959	Fatty acids and conjugates	0.943	Long-chain fatty acids	0.658	Long-chain fatty acids	0.658	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.213	522	8.697	832571370336204701	832570110128063224	832570110128063223	1486	
1	C9H16O2	[M - H]-	C9H15O2-	Fatty acids	0.536	Fatty acyls	0.176	Cinnamic acids and derivatives	0.091	Organic oxygen compounds	0.996	Organooxygen compounds	0.996	Alcohols and polyols	0.647			Alcohols and polyols	0.647	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	155.108	522	8.698	832571369598007123	832570057577622002	832570057573427697	217	
1	C8H14N3O3	[M - H]-	C8H13N3O3-	Amino acids and Peptides	0.540	Small peptides	0.737	Aminoacids	0.497	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.630	Amino acids and derivatives	0.629	Alpha amino acids and derivatives	0.629	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	199.097	522	8.699	832571372785678697	832570067010613068	832570067010613067	491	
1	C19H34N2O6	[M - H]-	C19H33N2O6-	Fatty acids	0.618	Ornithine alkaloids	0.141	Aminoacids	0.036	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.760	Amino acids and derivatives	0.755	Alpha amino acids and derivatives	0.704	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	385.234	523	8.711	832571374333376929	832570118265013895	832570118265013894	1665	
1	C13H30N4O7	[M - H]-	C13H29N4O7-	Carbohydrates	0.989	Aminosugars and aminoglycosides	0.669	Aminoglycosides	0.452	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.816	Monosaccharides	0.742	Monosaccharides	0.742	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Alkanolamines; Organic 1,3-dipolar compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	353.208	523	8.720	832571362660627741	832570112749503527	832570112749503526	1545	
1	C7H13FO3	[M - H]-	C7H12FO3-	Polyketides	0.305	Phenolic acids (C6-C1)	0.109	Simple aromatic polyketides	0.162	Benzenoids	0.755	Benzene and substituted derivatives	0.854	Halobenzenes	0.632	Fluorobenzenes	0.799	Fluorobenzenes	0.799	Organic compounds; Halobenzenes; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	163.077	523	8.723	832571363499488641	832570059561528089	832570059561528088	276	
1	C11H19N2O6P	[M - H]-	C11H18N2O6P-	Carbohydrates	0.969	Nucleosides	0.845	Pyrimidine nucleotides	0.312	Organic acids and derivatives	0.995	Organic phosphoric acids and derivatives	0.983	Phosphate esters	0.870	Alkyl phosphates	0.710	Alkyl phosphates	0.710	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	305.089	525	8.742	832571392020758448	832570094567193769	832570094567193768	1169	
2	C22H43N9O5	[M - H]-	C22H42N9O5-	Amino acids and Peptides	0.780	Small peptides	0.350	Tripeptides	0.243	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.990	Peptides	0.568	Peptides	0.568	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	512.333	525	8.747	832571369321182999	832570126896892402	832570126896892401	1837	
1	C15H10O4	[M - H]-	C15H9O4-	Shikimates and Phenylpropanoids	0.958	Flavonoids	0.793	Flavones	0.596	Phenylpropanoids and polyketides	0.934	Flavonoids	0.643	Hydroxyflavonoids	0.715	7-hydroxyflavonoids	0.659	7-hydroxyflavonoids	0.659	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Benzenoids; Hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	253.050	526	8.762	832571380654193483	832570079505446392	832570079505446391	831	
1	C7H12N3O3	[M - H]-	C7H11N3O3-	Amino acids and Peptides	0.947	Small peptides	0.969	Aminoacids	0.979	Organic acids and derivatives	0.974	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.969	Amino acids and derivatives	0.968	Alpha amino acids	0.860	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	185.082	526	8.764	832571371762268422	832570063831330176	832570063831330175	399	
1	C13H21N2O5P	[M - H]-	C13H20N2O5P-	Carbohydrates	0.170	Nucleosides	0.192	Aminoacids	0.028	Organoheterocyclic compounds	0.971	Diazines	0.507	Pyrimidines and pyrimidine derivatives	0.472	Hydropyrimidines	0.623	Hydropyrimidines	0.623	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Hydropyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	315.108	526	8.766	832571387092450794	832570101684928357	832570101684928356	1306	
1	C16H16O6	[M - H]-	C16H15O6-	Shikimates and Phenylpropanoids	0.736	Lignans	0.211	Arylnaphthalene and aryltetralin lignans	0.106	Benzenoids	0.993	Phenol ethers	0.646	Anisoles	0.659			Anisoles	0.659	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Carbonyl compounds; Phenol ethers; Benzenoids; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	303.087	527	8.779	832571398886834940	832570094340701328	832570094340701327	1164	
1	C8H14O3	[M - H]-	C8H13O3-	Fatty acids	0.598	Fatty Acids and Conjugates	0.565	Hydroxy fatty acids	0.106	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.992	Carboxylic acids	0.960			Carboxylic acids	0.960	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	157.087	527	8.787	832571366041237077	832570058290653787	832570058290653786	238	
1	C8H8O4	[M - H]-	C8H7O4-	Shikimates and Phenylpropanoids	0.990	Phenolic acids (C6-C1)	0.999	Simple phenolic acids	0.998	Benzenoids	1.000	Benzene and substituted derivatives	0.999	Benzoic acids and derivatives	0.926	Methoxybenzoic acids and derivatives	0.619	Methoxybenzoic acids and derivatives	0.619	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	167.034	528	8.796	832571393203552337	832570059863518022	832570059863518021	285	
1	C13H23NO4	[M - H]-	C13H22NO4-	Fatty acids	0.989	Fatty Acids and Conjugates	0.602	Sphingoid bases	0.384	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.563	Amino acids and derivatives	0.564	Amino acids	0.663	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Keto acids and derivatives; Keto fatty acids; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Long-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256.156	528	8.804	832571367496660646	832570080549828218	832570080549828217	857	
1	C9H16N3O2	[M - H]-	C9H15N3O2-	Alkaloids	0.946	Histidine alkaloids	0.918	Imidazole alkaloids	0.918	Organoheterocyclic compounds	0.999	Azoles	0.826					Azoles	0.826	Organic compounds; Organoheterocyclic compounds; Ethers; Organonitrogen compounds; Organooxygen compounds; Azoles; Dialkyl ethers; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	197.118	529	8.809	832571355895214615	832570066352107245	832570066347912940	472	
2	C12H18O5	[M - H]-	C12H17O5-	Polyketides	0.893	Cyclic polyketides	0.664	Simple cyclic polyketides	0.059	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.971	Dicarboxylic acids and derivatives	0.617			Dicarboxylic acids and derivatives	0.617	Organic compounds; Organoheterocyclic compounds; Ketones; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	241.108	529	8.816	832571378175359710	832570076976280730	832570076976280729	761	
1	C14H16N3O4	[M - H]-	C14H15N3O4-	Alkaloids	0.822	Histidine alkaloids	0.879	Imidazole alkaloids	0.881	Benzenoids	0.957	Phenol ethers	0.914	Anisoles	0.840			Anisoles	0.840	Organic compounds; Organoheterocyclic compounds; Imidazoles; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	289.108	529	8.821	832571398924583697	832570087596259783	832570087596259782	1023	
1	C6H5NO2Si	[M - H]-	C6H4NO2Si-	Shikimates and Phenylpropanoids	0.813	Phenolic acids (C6-C1)	0.158	Simple phenolic acids	0.057	Benzenoids	0.983	Benzene and substituted derivatives	0.895	Benzoyl derivatives	0.527			Benzoyl derivatives	0.527	Organic compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.002	531	8.852	832571450057347007	832570057250466240	832570057250466239	207	
1	C11H10F3N5O5S	[M - H]-	C11H9F3N5O5S-	Alkaloids	0.490	Histidine alkaloids	0.009	Imidazole alkaloids	0.008	Benzenoids	0.905	Phenol ethers	0.856					Phenol ethers	0.856	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Triazoles; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Organic nitro compounds; Sulfonyls; Organic oxoazanium compounds; Organofluorides; Organosulfonamides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alkyl halides; Aminosulfonyl compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	380.029	532	8.862	832571448937467580	832570117514233419	832570117514233418	1653	
