formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C22H36N4O3	[M - H]-	C22H35N4O3-	Alkaloids	0.952	Histidine alkaloids	0.244	Imidazole alkaloids	0.246	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.587	Amino acids and derivatives	0.589	Amino acids and derivatives	0.589	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	403.269	584	9.742	857767869022827596	857736996420085666	857736996420085665	2717	
2	C12H16N4O6	[M - H]-	C12H15N4O6-	Alkaloids	0.203	Small peptides	0.193	Pyrimidine nucleosides	0.043	Organic acids and derivatives	0.965	Carboxylic acids and derivatives	0.913	Amino acids, peptides, and analogues	0.579	Amino acids and derivatives	0.577	Amino acids and derivatives	0.577	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acid esters; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	311.101	585	9.756	857767972362091084	857736968230164276	857736968230164275	1881	
1	C35H43N3O8S	[M - H]-	C35H42N3O8S-	Fatty acids	0.267	Eicosanoids	0.376	Leukotrienes	0.152	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.981	Amino acids, peptides, and analogues	0.933	Amino acids and derivatives	0.933	Phenylalanine and derivatives	0.565	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Benzenesulfonamides; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Phenethylamines; Amphetamines and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Sulfonyls; Carboxylic acid esters; Organosulfonamides; Acetals; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Alpha amino acid amides; Phenol ethers; Benzenoids; Amines; Tertiary amines; Aminosulfonyl compounds; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Cysteine and derivatives; Phenylalanine and derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	664.266	585	9.758	857768037696765856	857737020705109241	857737020705109240	3391	
1	C22H40NO7P	[M + CH2O2 - H]-	C23H41NO9P-	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphoserines	0.753	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.982	Amino acids and derivatives	0.982	Alpha amino acids and derivatives	0.806	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	506.252	586	9.763	857767979727289085	857737011687354312	857737011687354311	3128	
1	C12H22O7S	[M - H]-	C12H21O7S-	Fatty acids	0.983	Fatty esters	0.942	Wax monoesters	0.275	Lipids and lipid-like molecules	0.953	Fatty Acyls	0.975	Fatty acid esters	0.971			Fatty acid esters	0.971	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acid esters; Carbonyl compounds; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	309.101	586	9.764	857767853315158802	857736966913152607	857736966913152606	1841	
1	C4H4O6S	[M - H]-	C4H3O6S-	Fatty acids	0.717	Fatty Acids and Conjugates	0.443	Oxo fatty acids	0.051	Organic acids and derivatives	1.000	Keto acids and derivatives	0.862	Alpha-keto acids and derivatives	0.842			Alpha-keto acids and derivatives	0.842	Organic compounds; Organosulfur compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Keto acids and derivatives; Alpha-keto acids and derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Carbonyl compounds; Alpha-hydroxy ketones; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	178.966	586	9.765	857767956658616423	857736928296188981	857736928296188980	507	
1	C30H34N4O10S	[M - H]-	C30H33N4O10S-	Amino acids and Peptides	0.305	Oligopeptides	0.156	Tripeptides	0.243	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.987	Peptides	0.907	Oligopeptides	0.722	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Phenol ethers; N-acyl-alpha amino acids; Benzenoids; Sulfenyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	641.190	586	9.773	857767999037865114	857737019547481142	857737019547481141	3352	
2	C13H26O7S	[M - H]-	C13H25O7S-	Terpenoids	0.386	Sesquiterpenoids	0.059	Ergostane steroids	0.011	Organic acids and derivatives	1.000	Organic sulfuric acids and derivatives	1.000	Sulfuric acid esters	0.999	Sulfuric acid monoesters	0.995	Sulfuric acid monoesters	0.995	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	325.132	587	9.775	857767987444808749	857736974664227572	857736974664227571	2073	
2	C14H18N6O7S	[M - H]-	C14H17N6O7S-	Carbohydrates	0.428	Nucleosides	0.511	Purine nucleosides	0.303	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.911	Amino acids, peptides, and analogues	0.794	Amino acids and derivatives	0.786	Alpha amino acids and derivatives	0.694	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid derivatives; Carboxylic acids; Diazines; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	413.086	587	9.779	857768099940238414	857736997766457448	857736997766457447	2754	
1	C12H20O4	[M - H]-	C12H19O4-	Polyketides	0.541	Sesquiterpenoids	0.213	Macrolide lactones	0.127	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.968	Secondary alcohols	0.954	Secondary alcohols	0.954	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organooxygen compounds; Secondary alcohols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	227.129	587	9.780	857768003018259705	857736943198553778	857736943198553777	1041	
1	C32H30N6O6S2	[M - H]-	C32H29N6O6S2-	Amino acids and Peptides	0.964	Oligopeptides	0.052	Cephalosporins	0.021	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.601	Amino acids and derivatives	0.593	Amino acids and derivatives	0.593	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Thiazoles; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	657.164	587	9.785	857768246992538286	857737020487005393	857737020487005392	3383	
1	C14H20O7S	[M - H]-	C14H19O7S-	Fatty acids	0.434	Macrolides	0.072	Macrolide lactones	0.084	Organic acids and derivatives	1.000	Organic sulfuric acids and derivatives	0.593	Sulfuric acid esters	0.557			Sulfuric acid esters	0.557	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Carbonyl compounds; Sulfuric acid esters; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	331.083	588	9.792	857768347655835963	857736977692515490	857736977692515489	2159	
4	C12H18O4	[M - H]-	C12H17O4-	Fatty acids	0.822	Fatty Acids and Conjugates	0.207	Cinnamic acids and derivatives	0.048	Lipids and lipid-like molecules	0.820	Fatty Acyls	0.844	Fatty acid esters	0.690			Fatty acid esters	0.690	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Unsaturated fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	225.114	588	9.794	857768253149776856	857736942514882096	857736942514882095	1015	
1	C8H21N3O4S	[M - H]-	C8H20N3O4S-	Fatty acids	0.482	Ornithine alkaloids	0.213	Polyamines	0.544	Organosulfur compounds	0.982	Sulfonyls	0.622					Sulfonyls	0.622	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	254.119	589	9.809	857768136288077850	857736950077213583	857736950077213582	1290	
1	C13H24O5	[M - H]-	C13H23O5-	Fatty acids	0.851	Fatty Acids and Conjugates	0.122	Macrolide lactones	0.167	Lipids and lipid-like molecules	0.816	Fatty Acyls	0.816	Fatty alcohols	0.544			Fatty alcohols	0.544	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	259.155	589	9.821	857768131259107164	857736951817850048	857736951817850047	1351	
2	C27H44N4O9S	[M - H]-	C27H43N4O9S-	Fatty acids	0.999	Eicosanoids	0.999	Leukotrienes	0.789	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.998	Peptides	0.931	Oligopeptides	0.526	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Hydroxyeicosatetraenoic acids; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Unsaturated fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Eicosanoids; Leukotrienes; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	599.272	590	9.840	857768874905016588	857737017446134538	857737017446134537	3292	
1	C11H20O4	[M - H]-	C11H19O4-	Fatty acids	0.998	Fatty Acids and Conjugates	0.769	Dicarboxylic acids	0.389	Lipids and lipid-like molecules	0.930	Fatty Acyls	0.955	Fatty acids and conjugates	0.895	Medium-chain fatty acids	0.581	Medium-chain fatty acids	0.581	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	215.129	591	9.842	857768378219729737	857736939503371279	857736939503371278	909	
1	C32H52N6O7S	[M - H]-	C32H51N6O7S-	Amino acids and Peptides	0.541	Oligopeptides	0.526	Cyclic peptides	0.170	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.996	N-acyl-alpha amino acids and derivatives	0.720	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic carbonic acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Benzenoids; Amines; Tertiary amines; Sulfenyl compounds; Dialkylthioethers; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	663.359	591	9.846	857768318274735660	857737020679943412	857737020679943411	3390	
