row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_230403_AnnaBatch4_448_RB4_1_16949.mzML Peak area,neg_230403_AnnaBatch4_449_RB5_1_16970.mzML Peak area,neg_230403_AnnaBatch4_450_RB6_1_16973.mzML Peak area,neg_230403_AnnaBatch4_451_RB7_1_16955.mzML Peak area,neg_230403_AnnaBatch4_452_RB8_1_16967.mzML Peak area,neg_230403_AnnaBatch4_453_RC1_1_16972.mzML Peak area,neg_230403_AnnaBatch4_454_RC2_1_16958.mzML Peak area,neg_230403_AnnaBatch4_455_RC3_1_16976.mzML Peak area,neg_230403_AnnaBatch4_456_RC4_1_16961.mzML Peak area,neg_230403_AnnaBatch4_457_RC5_1_16956.mzML Peak area,neg_230403_AnnaBatch4_458_RC6_1_16950.mzML Peak area,neg_230403_AnnaBatch4_459_RC7_1_16962.mzML Peak area,neg_230403_AnnaBatch4_460_RC8_1_16979.mzML Peak area,neg_230403_AnnaBatch4_461_RD1_1_16952.mzML Peak area,neg_230403_AnnaBatch4_462_RD2_1_16977.mzML Peak area,neg_230403_AnnaBatch4_463_RD3_1_16954.mzML Peak area,neg_230403_AnnaBatch4_464_RD4_1_16963.mzML Peak area,neg_230403_AnnaBatch4_465_RD5_1_16966.mzML Peak area,neg_230403_AnnaBatch4_466_RD6_1_16957.mzML Peak area,neg_230403_AnnaBatch4_467_RD7_1_16951.mzML Peak area,neg_230403_AnnaBatch4_468_RD8_1_16968.mzML Peak area,neg_230403_AnnaBatch4_469_RE1_1_16969.mzML Peak area,neg_230403_AnnaBatch4_470_RE2_1_16971.mzML Peak area,neg_230403_AnnaBatch4_471_RE3_1_16959.mzML Peak area,
1548,281.13899591662727,6.5086937,,,,,,,,,,,0,0,0,0,570.8898,1180.4115,963.8181,639.35657,0,541.5842,0,655.9848,0,0,0,0,368.31992,0,0,0,0,0,0,272.95496,
1549,281.1394884087086,10.643864,,,,,,,,,,,325.10522,197.22096,0,0,0,286.78702,0,192.34956,0,176.75409,95.199455,0,0,0,0,252.51689,143.79669,0,73.19969,112.40341,0,110.4894,124.55329,136.52101,
1550,281.1405069109985,10.248991,,,,,,,,,,,0,245.72852,180.79996,0,0,1023.26276,0,0,0,0,0,0,211.14842,704.90424,0,0,339.37628,0,0,0,0,145.08446,0,0,
1551,281.1727943439763,19.6125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1537.5282,0,0,1940.4058,0,0,0,0,0,0,0,0,0,0,
1552,281.2114652409528,16.83705,,,,,,,,,,,0,0,0,0,0,180.34286,0,76.6948,0,247.41154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1553,282.04389186599775,1.636631,,,,,,,,,,,0,0,0,0,0,0,150.63829,0,0,0,165.93806,0,388.8756,0,612.06744,0,0,369.9638,775.23724,0,0,456.9255,0,0,
1554,282.0440161190748,1.3461033,,,,,,,,,,,0,0,0,0,0,1524.6965,0,948.753,0,764.3335,0,1099.2163,0,469.57333,0,519.68774,1275.895,0,0,1847.6091,0,0,1856.7888,1681.3378,
1555,282.0440568054852,1.8987017,,,,,,,,,,,0,0,0,0,771.53284,0,370.85986,0,244.18547,0,689.2331,0,359.42072,0,590.65265,0,0,753.13873,996.93634,0,699.5725,775.6916,0,0,
1556,282.0441527298535,2.51268,,,,,,,,,,,0,0,0,0,2104.9229,3837.9878,2395.402,1889.3572,1440.6259,1893.9625,2864.2231,1790.4701,2236.1365,1328.2643,4130.2354,877.16235,2504.963,3727.035,4737.655,3477.0884,2642.6963,3533.3447,4091.9214,3562.7356,
1557,282.04418405911247,2.9188159,,,,,,,,,,,0,0,0,0,953.4341,2732.1716,1499.5001,1273.3997,977.53186,1869.2211,1466.2626,1333.1022,868.4136,746.33936,1652.4343,624.8533,1328.4852,1365.9476,1086.2106,1641.8097,1109.2633,1655.1412,1671.315,1806.123,
1558,282.08394443682045,1.9646667,,,,,,,,,,,0,0,0,0,0,0,371.4892,245.07288,203.7956,0,0,361.6044,0,183.45418,0,0,0,0,0,0,0,0,0,0,
1559,282.7708528266501,1.156425,,,,,,,,,,,0,0,0,0,0,1771.4901,0,0,0,0,0,0,0,0,1283.3168,0,0,0,0,0,0,0,0,0,
1560,282.9281603554057,17.28775,,,,,,,,,,,520.38116,403.5347,403.6277,322.64264,109.43269,335.8175,0,238.47034,0,293.54193,138.9697,267.0508,0,0,0,0,147.64215,0,118.575424,167.67223,97.579735,149.16684,195.42763,207.85674,
1561,283.047091986886,2.52125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.3282,0,406.8886,0,665.27216,0,0,766.6534,0,0,
1562,283.0812042759268,6.16485,,,,,,,,,,,94.88877,0,0,0,0,0,0,0,0,0,0,0,0,637.5713,0,0,0,0,0,0,0,0,0,0,
1563,283.1014825876278,13.015553,,,,,,,,,,,622.8412,296.71973,250.88046,392.0069,0,1504.305,648.9613,425.82748,0,683.58795,488.44992,0,0,306.92645,121.19513,170.90387,0,0,0,0,659.22925,1128.6627,159.36574,0,
1564,283.10181288956403,9.646984,,,,,,,,,,,0,440.42776,0,658.8654,0,340.44974,174.13126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1565,283.1104815229741,13.519778,,,,,,,,,,,1845.8036,886.6002,929.74536,840.1951,263.0094,0,374.8057,677.10486,266.66324,798.3686,415.6866,754.88245,0,621.78674,581.19366,0,799.0887,0,306.76978,0,314.80786,375.43686,640.90436,592.7087,
1566,283.118613968217,7.10816,,,,,,,,,,,4507.8086,3663.3008,3168.8857,4101.2344,1807.2747,3438.318,1653.4497,2399.2776,1985.2703,3507.1125,1023.8074,4594.11,1290.8328,3255.5618,1700.1635,3206.8113,5905.4346,1174.7382,1476.302,2815.1274,1595.8314,1946.5575,2620.7642,2838.8584,
1567,283.1186734991135,7.59337,,,,,,,,,,,742.7515,657.5861,663.2719,782.6355,474.19388,554.14154,299.9614,515.67755,238.53975,589.3886,308.22266,513.3719,216.46906,686.6032,371.64532,467.2587,989.63794,284.91968,165.53438,456.49448,645.02747,549.65894,691.9797,688.87286,
1568,283.1187139221048,7.4618225,,,,,,,,,,,384.92505,283.0366,307.2427,376.42892,223.94717,0,191.35747,300.77673,0,374.50217,168.43767,236.75485,133.54907,306.44266,0,317.93958,442.18896,159.17181,127.45081,251.71237,0,247.01996,336.14893,313.57788,
1569,283.118817075771,7.2711654,,,,,,,,,,,0,0,1134.5737,1267.5247,755.2223,0,484.66986,0,440.63556,0,458.27747,0,336.80246,1106.8618,509.66223,0,0,399.27393,299.24283,0,654.6272,750.6318,927.08765,1088.3745,
1570,283.13711634544467,16.948458,,,,,,,,,,,221.90857,0,216.95753,356.23505,0,849.77057,251.53421,214.68137,0,0,0,0,0,423.74664,0,591.53577,501.8418,0,0,0,0,0,0,0,
1571,283.1450121473116,8.177575,,,,,,,,,,,0,0,0,0,1170.0985,0,0,812.15753,193.64792,964.12976,1925.8451,543.84766,0,0,0,0,0,0,0,0,0,0,0,0,
1572,283.15465031871213,10.27945,,,,,,,,,,,0,0,0,0,0,347.46777,0,166.06912,0,256.6788,0,0,0,167.57358,151.5009,141.24997,226.51741,272.4443,0,298.08032,298.1298,228.2438,333.278,201.1282,
1573,283.1917097946315,15.0734,,,,,,,,,,,100.89241,0,197.44646,224.61584,0,117.91246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.54004,0,0,0,
1574,284.2229668204562,13.648021,,,,,,,,,,,1028.0883,474.16983,516.8572,460.95767,0,139.06767,223.50604,177.75134,0,306.81396,153.2586,434.22278,0,367.13184,247.01163,146.59517,0,0,182.24657,340.17065,254.59033,174.4288,205.03096,0,
1575,285.0616718920634,5.9759192,,,,,,,,,,,0,0,0,0,183.74864,878.7438,344.20105,717.8059,0,436.7745,0,0,254.10953,368.58792,386.338,404.95,371.73514,365.94073,0,0,285.9756,281.5811,643.66614,457.6092,
1576,285.0777013692749,9.691438,,,,,,,,,,,0,0,132.45808,0,0,0,0,0,0,0,0,0,116.1839,170.24162,0,140.98108,0,0,0,0,0,0,0,0,
1577,285.07941701220375,8.108944,,,,,,,,,,,0,0,193.83151,156.9131,212.26088,982.66876,0,614.4311,0,855.62195,0,160.0916,0,582.90063,248.47055,612.5934,452.5072,356.4596,245.03876,413.24234,390.87927,515.614,535.5098,554.7515,
1578,285.12609249147755,11.212922,,,,,,,,,,,4992.8135,5622.9795,6672.022,2782.5588,3255.888,9960.273,5803.04,6455.4956,4068.9563,8608.622,2594.056,7068.7095,4615.6,7603.2783,8630.039,6785.2563,7052.595,4616.5425,2078.7876,6410.3315,2985.7236,3815.851,8665.839,7580.002,
1579,285.14899530434195,14.540717,,,,,,,,,,,141.46016,0,174.41171,221.40788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1580,285.1818707454509,5.6913943,,,,,,,,,,,486.05643,324.76398,464.32812,338.88455,792.94434,652.9363,598.50757,589.4796,1203.9105,862.5643,563.8124,1409.4207,474.53894,1063.6168,600.1445,995.0133,1002.4643,434.5224,536.1466,1283.776,413.46347,415.8173,799.0474,519.5887,
1581,285.20631288254214,12.0602865,,,,,,,,,,,209.95255,175.46384,146.88681,213.45813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6494,106.92531,0,0,0,0,
1582,285.20687121446906,13.836721,,,,,,,,,,,258.63272,226.93336,0,260.81787,0,141.02585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1583,285.2069188834301,16.38846,,,,,,,,,,,906.79065,1053.7018,1173.1759,1284.7963,165.57866,502.95862,257.85275,248.94174,0,526.4803,177.63237,181.14732,320.1733,800.87744,471.68723,487.9186,826.2179,327.0397,307.0905,607.6704,606.93823,393.39572,512.6409,612.8538,
1584,285.20698799401555,16.939808,,,,,,,,,,,184.76828,164.67906,0,138.71324,0,198.11209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1585,285.24322785675054,18.844408,,,,,,,,,,,781.36,994.29126,915.1273,899.8637,217.57199,98.64983,0,82.11721,86.979164,416.96466,166.57103,0,181.42938,422.15756,0,351.88248,398.9511,96.36722,363.2748,702.29846,123.579254,206.84644,238.98029,183.18144,
1586,285.98900238647167,3.3012166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.91516,0,0,0,0,216.99329,0,
1587,285.98943113863845,1.2794797,,,,,,,,,,,1603.5001,2844.6445,1169.1506,1452.7329,13842.489,11911.614,6559.624,6583.95,6735.5347,6762.1074,7419.134,12788.856,4520.579,6062.863,8824.99,7531.2866,14939.1045,4403.9087,9579.186,12306.768,8441.097,4128.807,11410.3125,7258.1396,
1588,286.02460389415785,7.482125,,,,,,,,,,,165.00558,0,124.75544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1589,286.1176286820028,9.304562,,,,,,,,,,,242.69293,172.47461,179.45868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1590,286.15694352416546,12.450006,,,,,,,,,,,0,0,0,0,0,156.99702,0,282.37125,0,450.17065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1591,286.17818292912636,5.5995665,,,,,,,,,,,245.17097,0,0,143.34702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1592,286.2381351730654,12.2336035,,,,,,,,,,,179.80492,0,0,155.53099,0,0,0,0,0,242.47197,0,0,0,591.53033,107.777176,0,201.99777,0,0,163.93819,0,0,174.67029,167.0244,
1593,287.0874194091374,1.9624033,,,,,,,,,,,0,0,0,0,257.06433,325.63126,453.7417,252.26332,108.8622,253.73428,297.23825,223.40291,267.72794,285.47443,259.39706,303.85046,294.52017,271.99802,375.61218,357.51172,226.70422,221.19427,394.6946,202.61736,
1594,287.0956762607669,8.627328,,,,,,,,,,,0,0,0,0,0,805.1902,305.75864,303.51822,0,297.9974,0,0,0,0,297.0231,250.89381,311.63406,262.52457,113.0391,306.50848,161.06342,0,397.5004,295.34302,
1595,287.0957439169938,7.9556665,,,,,,,,,,,0,0,0,0,0,211.9834,0,0,0,0,0,0,0,0,0,0,86.75518,0,0,0,0,0,0,0,
1596,287.14952779716737,7.4320755,,,,,,,,,,,0,0,0,0,0,594.1729,347.4198,212.06047,0,456.49936,228.2667,252.57164,0,0,184.86375,0,349.29187,207.48111,193.79327,0,227.7702,0,474.60553,333.3478,
1597,287.1657527912637,12.861127,,,,,,,,,,,0,0,0,0,0,0,118.5357,177.50229,0,0,117.825645,0,0,0,0,0,0,0,0,0,0,0,0,0,
1598,287.18594393308297,11.853253,,,,,,,,,,,0,0,0,0,0,313.26184,0,0,0,233.20969,0,0,120.43746,193.9474,198.41888,163.07396,358.0109,282.24542,125.25769,398.91705,232.76343,214.7125,448.80396,285.16318,
1599,287.2015206649034,15.368324,,,,,,,,,,,0,0,0,0,333.37473,657.7169,463.5992,1584.0013,0,265.76932,334.29163,329.53683,0,0,0,0,0,0,0,0,0,0,0,0,
1600,287.20157380118104,15.853653,,,,,,,,,,,0,0,0,0,837.4464,936.3522,879.67566,2403.083,116.13817,629.30206,582.239,531.5627,0,0,0,0,78.480736,0,0,0,0,0,0,0,
1601,287.2016412983383,17.485867,,,,,,,,,,,0,0,0,0,145.57387,196.55786,157.10933,248.31563,0,0,0,260.6934,0,0,0,0,0,0,0,0,0,0,0,0,
1602,287.2224973651333,13.688902,,,,,,,,,,,0,139.93077,100.396805,0,0,0,0,0,0,0,0,0,0,83.24108,0,0,241.39052,75.28858,149.18282,230.72095,79.11639,0,158.60905,0,
1603,287.2225076728897,14.7276,,,,,,,,,,,0,105.4749,0,108.745636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1604,287.2225153203641,12.521563,,,,,,,,,,,218.31044,442.4333,329.85638,416.79477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1605,287.22258155236074,14.183183,,,,,,,,,,,0,100.162315,89.13419,0,0,0,0,0,0,0,124.16633,0,0,0,0,0,0,0,0,0,0,0,0,0,
1606,287.22273105878423,12.981796,,,,,,,,,,,348.6127,503.3236,442.49045,548.3362,0,0,0,0,0,0,0,0,0,151.64244,0,0,0,0,0,0,0,0,0,0,
1607,287.22286129782276,13.504117,,,,,,,,,,,654.4568,583.2413,575.1269,696.19104,0,0,0,0,0,0,0,0,0,107.40328,0,0,0,0,0,0,0,0,0,0,
1608,288.91480412530217,16.704565,,,,,,,,,,,365.94333,274.08524,333.68274,0,0,315.97714,138.87299,175.388,0,252.19678,116.401344,118.567726,0,0,92.433754,0,123.10048,143.83723,0,127.75926,80.91845,0,0,143.56721,
1609,288.9149146367304,16.83285,,,,,,,,,,,269.96124,258.90482,292.88828,220.36076,0,332.57846,180.25389,179.01414,0,217.96916,130.35818,121.49875,0,180.8544,118.268326,99.73013,110.80812,0,0,125.10958,93.67224,94.563835,181.74869,120.53072,
1610,288.91498924261,18.049953,,,,,,,,,,,438.747,374.49484,378.30975,277.91525,0,356.9113,172.34448,190.50609,0,279.6579,123.76652,0,0,158.82748,92.370186,80.54092,137.40823,134.7016,87.00513,149.44518,88.94251,135.59232,206.12619,160.51442,
1611,289.10337375251163,2.2725823,,,,,,,,,,,0,98.00638,126.25175,0,0,307.77267,211.80885,191.87592,0,222.06474,200.73077,0,121.936646,191.6078,0,132.72557,0,304.05838,0,0,175.04965,269.6226,269.85178,183.8826,
1612,289.12989631835467,5.209483,,,,,,,,,,,0,0,0,0,518.7428,1318.251,594.0217,1543.506,97.32552,319.53717,313.67343,638.6431,1159.9197,689.7625,1287.7045,904.8771,3249.4531,1173.9745,5324.01,4450.831,913.80164,456.8452,764.83234,1061.9298,
1613,289.1301435676389,4.7285013,,,,,,,,,,,0,0,0,0,0,324.85928,394.18488,416.15424,0,0,0,0,282.19083,164.71162,374.25552,428.21133,990.2237,524.10126,1285.0862,1706.1641,578.63574,152.68362,178.01106,231.36424,
1614,289.14005562016956,3.0168018,,,,,,,,,,,0,0,0,0,274.59778,1388.7052,1032.6357,559.9987,0,728.8246,570.6131,453.55402,0,0,184.9504,0,377.23608,0,0,0,0,416.6435,0,0,
1615,289.1649951141702,7.68158,,,,,,,,,,,0,0,0,0,0,290.12173,167.46475,214.92274,0,481.9818,278.8782,206.498,140.73283,195.86852,204.6688,0,407.76074,227.46257,0,0,390.1235,286.49713,677.86,289.21732,
1616,289.1650149804245,7.394017,,,,,,,,,,,0,0,0,0,0,289.62756,225.27515,267.90442,0,564.41486,286.63394,138.66002,0,138.57037,214.10553,127.33224,0,260.3918,0,0,413.3307,265.0119,752.6887,290.38333,
1617,289.16512745607395,8.213933,,,,,,,,,,,0,0,0,0,0,330.58786,0,0,0,308.77573,180.4187,156.66824,0,0,137.57042,0,161.25323,0,0,0,0,0,0,0,
1618,289.16513428768445,6.5600834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,997.55273,0,0,339.87555,537.6217,750.18835,601.4936,1590.7823,720.65247,787.1739,768.7478,689.19116,700.98785,1590.3336,751.00195,
1619,289.1652259616233,6.715738,,,,,,,,,,,0,0,0,0,126.896614,558.2079,451.2135,401.3387,312.2006,0,856.317,827.25116,0,0,0,0,0,0,0,0,0,0,0,0,
1620,289.1653380200253,6.067589,,,,,,,,,,,0,0,0,0,0,296.78763,277.8844,392.59354,158.91702,933.5576,535.6368,574.5206,496.3718,266.8891,705.041,705.2102,1145.308,709.5831,417.99777,960.7733,813.56555,623.36383,1643.116,1035.6056,
1621,289.16556257325954,5.623231,,,,,,,,,,,0,0,0,0,111.27735,498.73657,370.98322,594.5941,237.62044,1187.2734,789.22296,747.70386,606.3375,750.0315,1116.6384,928.46576,2325.702,923.3432,793.8996,1606.4714,1435.507,1318.7063,3193.2417,1328.7203,
1622,289.1804066706192,12.10245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.65504,0,131.32289,268.08002,0,0,0,0,
1623,289.1806349044647,15.2432575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.72119,0,0,0,576.08026,0,0,0,
1624,289.18077247526065,13.315159,,,,,,,,,,,0,0,0,0,0,0,116.451004,274.96375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1625,289.18101171886923,12.5690365,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.68323,0,418.67044,993.1394,196.77151,176.63496,459.17798,202.9902,
1626,290.08796207439866,1.8276434,,,,,,,,,,,0,0,0,0,290.20905,278.37115,258.77267,257.6358,0,0,237.73035,0,0,0,0,0,0,0,0,0,0,0,0,0,
1627,290.9120324060768,16.843863,,,,,,,,,,,390.70865,343.56805,360.95056,301.48633,0,403.21362,211.08401,245.18367,0,320.19598,144.17548,180.96976,0,246.93597,156.34267,149.20709,147.44075,148.8084,0,169.85648,94.12603,154.35374,202.76793,170.40997,
1628,290.9120355898808,16.70415,,,,,,,,,,,403.32355,340.10257,444.89752,296.66086,0,453.9511,181.05928,221.4668,0,279.97452,0,163.31421,0,203.98267,118.481155,0,156.59874,167.12817,0,0,0,126.33293,213.26028,151.10881,
1629,290.91214227312526,18.048012,,,,,,,,,,,583.2524,424.9532,501.67896,351.1274,0,483.89105,226.77527,246.78865,0,348.55554,185.50783,235.4032,0,213.92018,124.46641,0,184.39104,157.33838,0,0,0,160.20425,246.9544,173.5386,
1630,290.99409340718427,1.7366333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718.4379,0,0,0,0,0,0,0,0,418.62808,
1631,291.09000076642695,7.005608,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,220.25514,0,224.9273,0,322.34302,407.53928,0,0,0,0,196.89355,0,311.9606,
1632,291.0998605217505,9.356661,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.26933,305.0396,0,0,0,220.06694,0,0,
1633,291.10768133243755,4.8758416,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4687,178.67783,0,0,122.6615,214.93515,0,0,
1634,291.1080278637574,4.6642704,,,,,,,,,,,0,0,0,0,0,564.6473,0,134.16792,0,452.87683,0,0,0,0,0,0,488.3872,374.51663,0,635.2866,0,250.78479,537.00854,630.5677,
1635,291.12338410095083,11.0952635,,,,,,,,,,,0,0,0,0,0,337.13034,0,0,0,93.65605,0,0,0,0,0,0,0,0,0,0,237.78082,472.02237,333.48425,0,
1636,291.12361016484226,11.68005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.59389,118.76238,0,
1637,291.1443424811942,4.6707444,,,,,,,,,,,0,0,0,0,0,0,240.9473,0,0,0,0,0,0,0,0,0,233.00719,0,251.22897,0,0,0,0,0,
1638,291.14439455417397,7.0855737,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,132.9597,0,0,0,235.66118,0,0,304.00262,0,225.56313,0,170.17865,0,0,
1639,291.1443982070089,7.41083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.67358,0,206.21576,0,146.81145,257.7223,222.42552,0,450.82126,0,
1640,291.1448169354351,7.5437393,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.7056,306.38318,416.78802,0,0,544.654,527.6926,361.51498,959.63245,489.56488,
1641,291.14489108553624,5.142229,,,,,,,,,,,0,0,0,0,0,296.47012,0,177.75737,0,0,0,105.19227,0,90.374794,0,0,870.051,0,1377.9569,827.9718,0,0,0,216.70538,
1642,291.1598474517996,18.230465,,,,,,,,,,,0,0,167.78632,94.97154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1643,291.1599638478269,10.9831,,,,,,,,,,,77.33279,0,0,0,0,0,0,105.82413,0,0,0,98.82698,0,0,0,0,0,0,0,0,0,0,0,0,
1644,291.1600122675038,17.892254,,,,,,,,,,,121.0218,134.14983,86.84846,107.13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1645,291.1600786273828,18.856106,,,,,,,,,,,585.2685,612.702,728.6561,557.645,171.39311,0,281.3991,323.7222,104.67897,233.36069,226.36551,0,0,0,0,0,152.25072,0,0,0,118.94253,0,170.87755,145.07915,
1646,291.16017778980216,12.116411,,,,,,,,,,,188.3763,0,0,97.933556,142.1636,0,0,123.93914,0,172.51447,0,233.32529,0,0,114.39533,151.94307,139.49979,0,0,0,0,0,194.34355,0,
1647,291.160419650681,18.446903,,,,,,,,,,,477.15408,498.91705,443.4863,353.40894,137.73785,399.03604,239.73822,308.77368,0,188.46466,100.59033,0,0,0,0,0,0,0,0,0,0,0,0,0,
1648,291.1604751090449,18.617504,,,,,,,,,,,448.2087,477.89868,534.2872,493.72723,138.30626,0,309.7098,345.3377,0,241.57487,133.76488,0,0,0,0,0,0,0,0,0,0,119.88654,0,106.699745,
1649,291.18059301799923,5.874498,,,,,,,,,,,0,0,0,0,0,0,0,0,0,230.844,0,111.63645,0,0,284.9354,183.11134,471.968,227.79097,218.10095,444.841,245.07394,300.23804,780.76074,366.87946,
1650,291.195895466783,11.902228,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.87703,99.76114,203.0114,0,
1651,291.1961885536142,17.871649,,,,,,,,,,,0,0,0,0,0,4532.3184,1671.6969,3974.2583,208.3639,1315.4731,961.6085,0,207.61655,410.8376,466.3277,392.53128,0,240.5606,98.06272,0,409.17145,390.0886,439.01794,500.96707,
1652,291.19622199205804,18.050451,,,,,,,,,,,0,0,0,0,0,1474.249,478.4657,1019.1321,0,344.6196,536.38336,0,247.20204,0,216.93471,267.85556,254.82341,224.3373,363.8987,0,333.8541,486.30774,597.34937,292.60828,
1653,291.19637482813573,17.693266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.19179,0,626.48,102.144455,
1654,291.1965696229376,17.153067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.5955,0,0,99.89833,0,149.66199,0,524.275,82.80171,
1655,291.19658676005247,15.685092,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.22346,0,0,0,2405.8848,0,0,0,
1656,291.19664920352545,16.918339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.22115,0,0,0,0,168.3479,204.16951,395.37512,143.56363,
1657,291.2001342188986,18.9211,,,,,,,,,,,0,0,0,0,0,12640.065,0,0,0,0,0,9555.9375,0,0,0,0,0,0,0,0,0,0,0,0,
1658,292.097514417154,15.626421,,,,,,,,,,,250.98555,117.67746,117.1914,155.98747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1659,292.1028290892796,1.8767723,,,,,,,,,,,0,0,0,0,0,280.88416,713.8861,285.58295,0,228.60294,315.00034,232.14941,0,0,0,0,0,0,0,0,0,0,0,0,
1660,292.9088949690381,16.708214,,,,,,,,,,,202.73213,186.31741,0,145.55272,0,209.55473,0,104.77865,0,140.49295,0,0,0,121.50685,0,0,0,0,0,0,0,0,0,102.85522,
1661,292.90929452241215,18.045286,,,,,,,,,,,250.55562,201.3243,212.8389,161.76292,0,235.85004,107.966064,0,0,175.52199,0,0,0,0,0,0,0,0,0,0,0,0,109.146576,101.65953,
1662,293.1231527900488,4.589343,,,,,,,,,,,0,0,0,0,0,142.83884,0,0,0,395.3788,173.92049,0,0,0,110.57067,0,0,0,87.88653,248.42499,0,0,0,107.6288,
1663,293.12361143368923,5.04883,,,,,,,,,,,0,0,0,0,0,2621.7173,947.65283,1164.5665,0,2497.1733,1119.6332,630.465,729.8407,1658.3441,1591.5864,1597.618,865.0731,1243.1633,708.362,1493.3761,1021.63367,1462.3552,1898.4633,2119.3813,
1664,293.1240142752519,5.892826,,,,,,,,,,,0,0,0,0,1181.0496,13511.558,4925.899,7126.2583,2651.1055,21265.258,12296.011,11914.16,4066.0295,5640.9634,5681.2705,0,0,0,3373.4817,0,3712.7312,4842.43,0,0,
1665,293.1241012515413,5.7649875,,,,,,,,,,,0,0,0,0,1232.384,13749.923,2944.2253,5911.0303,1056.9929,5773.5747,5044.9795,3941.1216,12251.984,14230.622,15058.597,22012.414,21300.264,18314.582,12465.006,19576.37,11963.331,14489.749,27419.23,17223.969,
1666,293.1388360747378,11.749416,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.4027,184.63234,0,
1667,293.1390141176132,11.457884,,,,,,,,,,,0,0,0,0,0,133.46716,0,0,0,665.09235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1668,293.1393508312564,10.854347,,,,,,,,,,,0,0,0,0,0,290.01923,165.58376,201.79988,0,0,0,0,0,0,0,0,0,0,0,0,0,387.54034,236.70352,107.43219,
1669,293.13968449007916,12.091925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.1799,101.90395,0,
1670,293.1600870369821,7.314133,,,,,,,,,,,0,0,0,0,0,355.12064,0,0,0,413.64166,0,0,309.38464,329.2439,0,392.86642,818.83154,390.3674,404.18243,492.1853,166.21294,333.89786,451.1463,352.59354,
1671,293.175589199314,12.754519,,,,,,,,,,,0,0,0,0,212.28558,335.46753,245.98476,492.6747,0,123.06848,0,145.53667,0,0,0,0,0,0,0,0,0,0,0,0,
1672,293.1758479852038,16.635208,,,,,,,,,,,0,187.04623,226.1128,148.85999,0,0,0,0,0,0,0,0,0,0,112.48415,132.43376,128.17107,0,0,0,0,0,0,0,
