formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C8H14O4	[M - H]-	C8H13O4-	Fatty acids	0,877	Fatty Acids and Conjugates	0,889	Hydroxy fatty acids	0,601	Organic acids and derivatives	0,999	Hydroxy acids and derivatives	0,541					Hydroxy acids and derivatives	0,541	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	173,082	381	6,345	694881128092660389	694877357958278249	463	
1	C27H30O15	[M - H]-	C27H29O15-	Shikimates and Phenylpropanoids	1,000	Flavonoids	1,000	Flavones	1,000	Phenylpropanoids and polyketides	1,000	Flavonoids	0,999	Flavonoid glycosides	0,999	Flavonoid O-glycosides	0,935	Flavonoid-7-O-glycosides	0,970	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-7-O-glycosides; Flavonoid 8-C-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	593,150	381	6,349	694881130932205299	694877462828475375	3288	
1	C11H10O11	[M - H]-	C11H9O11-	Shikimates and Phenylpropanoids	0,993	Phenolic acids (C6-C1)	0,979	Simple phenolic acids	0,614	Benzenoids	0,999	Benzene and substituted derivatives	0,998	Benzoic acids and derivatives	0,979	Hydroxybenzoic acid derivatives	0,985	Gallic acid and derivatives	0,847	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acids; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Secondary alcohols; Benzene and substituted derivatives; Polyols; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	317,016	381	6,358	694881138641336599	694877410173176329	1973	
5	C27H32N4O4S	[M - H]-	C27H31N4O4S-	Amino acids and Peptides	0,342	Oligopeptides	0,064	Aminoacids	0,018	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,999	Amino acids, peptides, and analogues	0,830	Amino acids and derivatives	0,825	Alpha amino acids and derivatives	0,779	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Thioethers; Carboxylic acids; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	507,207	382	6,360	694881140948203890	694877456251805904	3130	
1	C11H14O5S	[M - H]-	C11H13O5S-	Shikimates and Phenylpropanoids	0,648	Phenolic acids (C6-C1)	0,071	Simple phenolic acids	0,046	Benzenoids	1,000	Benzene and substituted derivatives	0,994	Benzenesulfonic acids and derivatives	0,871			Benzenesulfonic acids and derivatives	0,871	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Benzenesulfonic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Carbonyl compounds; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	257,049	382	6,363	694881134979708961	694877386190142734	1313	
2	C10H20N6O8	[M - H]-	C10H19N6O8-	Carbohydrates	0,748	Nucleosides	0,431	Purine nucleosides	0,191	Organic 1,3-dipolar compounds	0,921	Allyl-type 1,3-dipolar organic compounds	0,793	Organic nitro compounds	0,670			Organic nitro compounds	0,670	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Carbonyl compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351,129	382	6,364	694881135646603358	694877424760967562	2355	
1	C14H14O9S	[M - H]-	C14H13O9S-	Terpenoids	0,312	Sesquiterpenoids	0,071	Trichothecane sesquiterpenoids	0,047	Organic acids and derivatives	0,977	Organic sulfuric acids and derivatives	0,587	Sulfuric acid esters	0,508			Sulfuric acid esters	0,508	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Carbonyl compounds; Sulfuric acid esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Sulfonic acid esters; Organic oxygen compounds; Chemical entities	357,029	383	6,381	694881170220253390	694877426107339356	2397	
2	C5H12N3O3	[M - H]-	C5H11N3O3-	Amino acids and Peptides	0,988	Small peptides	0,996	Aminoacids	0,997	Organic acids and derivatives	0,981	Carboxylic acids and derivatives	0,960	Amino acids, peptides, and analogues	0,938	Amino acids and derivatives	0,937	Alpha amino acids	0,900	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	161,082	383	6,385	694881175672848986	694877354430868090	364	
1	C8H16N3O4	[M - H]-	C8H15N3O4-	Alkaloids	0,644	Ornithine alkaloids	0,227	Polyamines	0,546	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,920	Alkanolamines	0,587	Alkanolamines	0,587	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Carbonyl compounds; Amines; Primary amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	217,107	383	6,387	694881160497856198	694877373858887083	937	
1	C9H7N3O3	[M - H]-	C9H6N3O3-	Alkaloids	0,951	Nicotinic acid alkaloids	0,532	Pyridine alkaloids	0,531	Organoheterocyclic compounds	0,998	Diazines	0,542					Diazines	0,542	Organic compounds; Organoheterocyclic compounds; Lactams; Organonitrogen compounds; Organooxygen compounds; Diazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	204,044	384	6,394	694881160304918067	694877370058847049	815	
3	C9H12NO3PS	[M - H]-	C9H11NO3PS-	Fatty acids	0,261	Monoterpenoids	0,156	Oxygenated hydrocarbons	0,335	Organic oxygen compounds	1,000	Organooxygen compounds	0,992					Organooxygen compounds	0,992	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	244,022	384	6,396	694881179774878876	694877383770028916	1231	
3	C14H12N4O5S	[M - H]-	C14H11N4O5S-	Alkaloids	0,555	Histidine alkaloids	0,564	Imidazole alkaloids	0,567	Benzenoids	0,989	Phenol ethers	0,928	Anisoles	0,912			Anisoles	0,912	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Sulfonyls; Diazines; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Aminosulfonyl compounds; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	347,044	384	6,400	694881183054825465	694877423418790077	2314	
1	C15H26N6O6	[M - H]-	C15H25N6O6-	Carbohydrates	0,486	Nucleosides	0,440	Purine nucleosides	0,381	Organoheterocyclic compounds	0,889	Imidazopyrimidines	0,772	Purines and purine derivatives	0,544			Purines and purine derivatives	0,544	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Ketones; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Azoles; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	385,186	384	6,402	694881187567897195	694877434319787585	2594	
1	C9H10O5	[M - H]-	C9H9O5-	Shikimates and Phenylpropanoids	0,967	Phenylpropanoids (C6-C3)	0,207	Cinnamic acids and derivatives	0,151	Benzenoids	0,991	Phenols	0,947	Benzenediols	0,818	Catechols	0,838	Catechols	0,838	Organic compounds; Alcohols and polyols; Phenols; Catechols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aromatic alcohols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	197,045	384	6,404	694881181108667923	694877366334304537	703	
3	C21H32N6O6S	[M - H]-	C21H31N6O6S-	Carbohydrates	0,819	Nucleosides	0,694	Purine nucleosides	0,214	Organic acids and derivatives	0,983	Carboxylic acids and derivatives	0,934	Amino acids, peptides, and analogues	0,931	Amino acids and derivatives	0,931	Alpha amino acid amides	0,532	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Aminopyrimidines and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Amines; Primary amines; Tertiary amines; Sulfenyl compounds; Dialkylthioethers; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	495,206	384	6,406	694881201820143325	694877455215812656	3098	
1	C10H11N4O4	[M - H]-	C10H10N4O4-	Carbohydrates	0,929	Nucleosides	0,952	Pyrimidine nucleosides	0,348	Organoheterocyclic compounds	0,998	Diazines	0,925	Pyrimidines and pyrimidine derivatives	0,912	Pyrimidones	0,792	Pyrimidones	0,792	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Diazines; Secondary alcohols; Hydropyrimidines; Amines; Primary amines; Organic zwitterions; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	250,072	384	6,408	694881184845793713	694877384717941795	1266	
1	C6H5N3O4	[M - H]-	C6H4N3O4-	Alkaloids	0,618	Histidine alkaloids	0,572	Imidazole alkaloids	0,571	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,852	Amino acids and derivatives	0,850	Alpha amino acids and derivatives	0,863	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrazoles; Alkyl aryl ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	182,021	385	6,411	694881180617934240	694877360881708517	539	
2	C21H34O10	[M - H]-	C21H33O10-	Terpenoids	0,918	Apocarotenoids	0,348	Megastigmanes	0,295	Lipids and lipid-like molecules	0,817	Prenol lipids	0,587	Sesquiterpenoids	0,719			Sesquiterpenoids	0,719	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyclic ketones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	445,207	385	6,412	694881191518931765	694877446953032789	2903	
1	C31H53N7O8	[M - H]-	C31H52N7O8-	Amino acids and Peptides	0,987	Oligopeptides	0,999	Cyclic peptides	0,827	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,999	Amino acids, peptides, and analogues	0,994	Peptides	0,763	Oligopeptides	0,589	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	650,387	385	6,413	694881208807854146	694877465550579076	3369	
2	C19H16N8O3	[M - H]-	C19H15N8O3-	Alkaloids	0,486	Tryptophan alkaloids	0,070	Imidazole alkaloids	0,047	Benzenoids	0,988	Benzene and substituted derivatives	0,670	Nitrobenzenes	0,686			Nitrobenzenes	0,686	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Lactams; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	403,124	385	6,414	694881228911157408	694877438153382021	2710	
